
DATASET A
node_best	edge_best	node_avg	edge_avg
0.85	0.14	0.822723	0.232913
0.86	0.15	0.820811	0.234895
0.82	0.06	0.776937	0.205846
0.75	0.26	0.762212	0.159249
0.8	0.1	0.804234	0.208589
0.81	0.36	0.80019	0.213333
1	1	0.82038	0.245325
0.85	0.4	0.822282	0.223473
0.85	0.14	0.805425	0.229339
0.77	0.4	0.771762	0.209279
0.83	0.32	0.797598	0.203443
0.84	0.21	0.801311	0.201752
0.83	0.09	0.807708	0.21982
0.77	0.13	0.793994	0.214535
0.84	0.35	0.816637	0.21036
0.84	0.35	0.806386	0.212893
0.83	0.43	0.788128	0.215245
0.86	0.15	0.81038	0.229309
0.83	0.17	0.815015	0.225956
0.79	0.17	0.772603	0.208228
0.83	0.49	0.792813	0.217247
0.83	0.04	0.805586	0.228659
0.79	0.2	0.78016	0.173043
0.79	0.19	0.79048	0.19982
0.85	0.09	0.80018	0.216156
0.81	0.18	0.800821	0.21016
0.82	0.16	0.812362	0.224034
0.81	0.16	0.792783	0.216326
0.85	0.19	0.805526	0.218248
0.84	0.05	0.822332	0.225816
0.76	0.15	0.774515	0.203554
0.87	0.42	0.826717	0.223654
0.82	0.44	0.784394	0.212513
0.83	0.45	0.807788	0.214635
0.79	0.09	0.795796	0.207658
0.78	0.31	0.787127	0.210751
0.85	0.19	0.833133	0.226206
0.82	0.24	0.793483	0.206517
0.82	0.24	0.815485	0.217958
0.82	0.44	0.78976	0.204735
0.82	0.22	0.811221	0.214084
0.86	0.13	0.801532	0.225566
0.81	0.15	0.794464	0.226236
0.78	0.15	0.787768	0.204074
0.87	0.36	0.822382	0.232603
0.85	0.16	0.803594	0.233804
0.83	0.17	0.792673	0.217037
0.78	0.06	0.792162	0.205235
0.83	0.24	0.808318	0.221221
0.82	0.04	0.804945	0.227297
0.78	0.04	0.775265	0.212382
0.79	0.34	0.798268	0.208729
0.8	0.34	0.797928	0.1997
0.8	0.31	0.796286	0.192513
0.8	0.14	0.797137	0.219329
0.75	0.13	0.757818	0.194975
0.85	0.14	0.825335	0.228539
0.84	0.22	0.804735	0.219379
0.82	0.33	0.805405	0.221281
0.81	0.39	0.794915	0.211001
0.81	0.06	0.797217	0.217457
0.79	0.29	0.79005	0.225766
0.85	0.48	0.828559	0.237007
0.79	0.14	0.796076	0.207047
0.76	0.15	0.772042	0.193564
0.83	0.39	0.805796	0.210911
0.78	0.24	0.782272	0.187888
0.85	0.1	0.816707	0.218629
0.82	0.4	0.803463	0.216967
0.83	0.32	0.803143	0.213493
0.79	0.27	0.792513	0.198749
0.8	0.2	0.802052	0.212923
0.82	0.25	0.801201	0.235435
0.81	0.08	0.804314	0.204404
0.79	0.1	0.783003	0.213554
0.79	0.24	0.801151	0.217658
0.83	0.27	0.80969	0.221241
0.81	0.13	0.803513	0.207187
0.82	0.29	0.804074	0.223053
0.85	0.39	0.807978	0.21954
0.75	0.29	0.73954	0.180631
0.87	0.28	0.813554	0.218078
0.82	0.4	0.795556	0.216777
0.86	0.21	0.834504	0.240931
0.79	0.33	0.803403	0.192943
0.79	0.13	0.799169	0.21039
0.8	0.3	0.787838	0.207498
0.81	0.23	0.806326	0.209269
0.87	0.42	0.8197	0.21999
0.83	0.4	0.783804	0.208148
0.81	0.18	0.811742	0.203043
0.79	0.11	0.775786	0.215766
0.84	0.35	0.817157	0.217878
0.85	0.27	0.807457	0.222222
0.86	0.16	0.818729	0.221451
0.83	0.42	0.813824	0.215976
0.86	0.48	0.815956	0.221501
0.85	0.24	0.831351	0.229359
0.82	0.44	0.794214	0.212913
0.77	0.14	0.776376	0.202533
0.86	0.17	0.811722	0.21022
0.8	0.13	0.802212	0.214785
0.82	0.11	0.806076	0.208338
0.78	0.37	0.787467	0.216547
0.85	0.3	0.812743	0.21984
0.86	0.21	0.824234	0.233664
0.83	0.15	0.806567	0.232212
0.85	0.46	0.818829	0.217197
0.85	0.29	0.807317	0.231031
0.83	0.24	0.805365	0.204364
0.84	0.4	0.812172	0.21983
0.83	0.2	0.816196	0.237477
0.84	0.21	0.812382	0.228779
0.8	0.34	0.807618	0.208308
0.79	0.39	0.78968	0.203924
0.83	0.06	0.807718	0.219429
0.8	0.16	0.783053	0.228629
0.8	0.34	0.79042	0.19966
0.84	0.35	0.821522	0.224855
0.82	0.31	0.80007	0.204535
0.82	0.25	0.801622	0.21955
0.84	0.07	0.804865	0.223063
0.85	0.19	0.83051	0.246787
0.82	0.24	0.81043	0.22012
0.81	0.25	0.795856	0.211522
0.82	0.12	0.783644	0.20034
0.84	0.37	0.78034	0.203433
0.8	0.12	0.790491	0.204084
0.84	0.12	0.805305	0.241321
0.79	0.11	0.788198	0.201431
0.8	0.43	0.795906	0.208969
0.83	0.28	0.78999	0.19969
0.81	0.36	0.798919	0.213794
0.81	0.42	0.807688	0.221431
0.85	0.4	0.812613	0.224735
0.8	0.29	0.812352	0.226587
0.8	0.26	0.795606	0.203013
0.82	0.21	0.81972	0.2299
0.78	0.38	0.802202	0.218058
0.85	0.09	0.797147	0.225155
0.8	0.09	0.803213	0.227167
0.81	0.14	0.792883	0.204494
0.83	0.42	0.808028	0.216456
0.78	0.12	0.768839	0.207718
0.82	0.17	0.812983	0.222352
0.82	0.27	0.807337	0.219399
0.85	0.42	0.815155	0.226797
0.8	0.1	0.784194	0.215265
0.85	0.16	0.80959	0.217187
0.88	0.36	0.80993	0.222873
0.79	0.32	0.788549	0.21022
0.78	0.21	0.79028	0.22006
0.83	0.23	0.796707	0.221271
0.77	0.26	0.777127	0.207768
0.85	0.19	0.831702	0.231972
0.83	0.35	0.796627	0.213664
0.83	0.21	0.798058	0.230901
0.84	0.24	0.828849	0.241982
0.85	0.34	0.823353	0.219449
0.79	0.35	0.790871	0.199389
0.84	0.33	0.81044	0.20976
0.83	0.15	0.825556	0.237477
0.83	0.15	0.804895	0.183854
0.84	0.43	0.796497	0.201241
0.87	0.4	0.829379	0.2401
0.88	0.14	0.833133	0.229149
0.8	0.26	0.771992	0.220641
0.81	0.15	0.814164	0.235135
0.82	0.11	0.814074	0.224274
0.79	0.23	0.786396	0.206497
0.85	0.39	0.811351	0.222923
0.84	0.54	0.804675	0.217127
0.85	0.41	0.814224	0.217848
0.85	0.16	0.80957	0.223844
0.83	0.26	0.819479	0.216617
0.81	0.31	0.786276	0.210611
0.82	0.32	0.811031	0.207878
0.83	0.34	0.810591	0.218879
0.79	0.15	0.782553	0.219069
0.83	0.07	0.801431	0.20951
0.83	0.33	0.811151	0.208428
0.83	0.43	0.812152	0.224985
0.78	0.39	0.771812	0.204184
0.82	0.39	0.810801	0.223123
0.83	0.31	0.802683	0.207457
0.85	0.26	0.816256	0.229459
0.87	0.07	0.798639	0.228529
0.82	0.11	0.822983	0.230561
0.77	0.24	0.776487	0.208969
0.84	0.38	0.805135	0.206436
0.82	0.4	0.798759	0.211141
0.88	0.52	0.813734	0.230691
0.84	0.39	0.803774	0.216857
0.74	0.33	0.753684	0.191642
0.83	0.17	0.806887	0.217007
0.87	0.4	0.82977	0.237127
0.87	0.19	0.822823	0.215275
0.83	0.41	0.819209	0.222783
0.85	0.22	0.822633	0.242312
0.83	0.42	0.813734	0.216787
0.76	0.11	0.773654	0.200601
0.81	0.15	0.807507	0.223443
0.79	0.35	0.801542	0.203994
0.79	0.36	0.78035	0.194384
0.84	0.06	0.803443	0.206707
0.83	0.38	0.81976	0.245175
0.83	0.3	0.806206	0.213934
0.76	0.37	0.780541	0.213013
0.8	0.17	0.785275	0.210661
0.81	0.16	0.805866	0.216617
0.82	0.39	0.805105	0.209469
0.85	0.45	0.818829	0.235255
0.82	0.22	0.808018	0.206877
0.84	0.29	0.82035	0.222502
0.75	0.29	0.778929	0.202372
0.84	0.13	0.804324	0.219239
0.86	0.4	0.815045	0.22016
0.75	0.38	0.767437	0.19022
0.79	0.15	0.806426	0.226687
0.83	0.3	0.80961	0.217808
0.82	0.3	0.812062	0.219029
0.79	0.26	0.791301	0.211411
0.75	0.17	0.761972	0.194785
0.77	0.36	0.773453	0.196396
0.79	0.15	0.788619	0.228088
0.8	0.16	0.793113	0.213634
0.89	0.49	0.806777	0.229339
0.82	0.13	0.81959	0.220851
0.78	0.09	0.792733	0.21037
0.82	0.29	0.816526	0.214885
0.84	0.15	0.803013	0.216577
0.8	0.2	0.794174	0.214895
0.84	0.12	0.810921	0.218328
0.81	0.11	0.793544	0.216116
0.81	0.26	0.8001	0.227668
0.82	0.31	0.791512	0.205085
0.82	0.07	0.798428	0.217728
0.82	0.15	0.803373	0.205165
0.84	0.37	0.824284	0.219009
0.82	0.37	0.816957	0.230591
0.84	0.34	0.818018	0.216647
0.79	0.4	0.797377	0.214234
0.8	0.23	0.774995	0.199139
0.86	0.36	0.816927	0.23006
0.84	0.08	0.788819	0.201872
0.83	0.16	0.802643	0.211391
0.86	0.11	0.79999	0.212332
0.8	0.09	0.814034	0.223674
0.81	0.24	0.791301	0.194605
0.84	0.19	0.817658	0.223764
0.82	0.18	0.784965	0.21019
0.79	0.32	0.773443	0.208529
0.86	0.12	0.812613	0.234655
0.79	0.23	0.801862	0.214004
0.84	0.24	0.807798	0.209009
0.78	0.11	0.79003	0.205636
0.81	0.15	0.79016	0.19971
0.85	0.45	0.807468	0.215065
0.83	0.15	0.811672	0.22976
0.8	0.36	0.803814	0.222092
0.86	0.16	0.820771	0.232452
0.86	0.17	0.792022	0.241021
0.79	0.29	0.793694	0.21964
0.81	0.14	0.795726	0.198318
0.81	0.12	0.82011	0.226356
0.81	0.14	0.803043	0.216717
0.81	0.43	0.80034	0.217878
0.79	0.23	0.797668	0.203674
0.84	0.34	0.793634	0.197397
0.81	0.04	0.793223	0.215766
0.73	0.11	0.767728	0.206466
0.83	0.38	0.826617	0.228629
0.82	0.12	0.802362	0.214384
0.82	0.37	0.796867	0.215475
0.82	0.16	0.80023	0.20963
0.81	0.36	0.81022	0.2198
0.82	0.32	0.80988	0.22034
0.82	0.16	0.816096	0.220691
0.83	0.07	0.811802	0.233964
0.8	0.2	0.794545	0.213263
0.84	0.12	0.794955	0.211211
0.85	0.11	0.815405	0.227117
0.8	0.28	0.798919	0.18047
0.85	0.14	0.815976	0.221892
0.8	0.37	0.795215	0.200641
0.85	0.16	0.814815	0.208438
0.84	0.37	0.80041	0.223994
0.82	0.36	0.802112	0.213854
0.87	0.12	0.831061	0.223403
0.8	0.32	0.817187	0.220821
0.82	0.34	0.787708	0.217307
0.83	0.3	0.818208	0.211191
0.76	0.28	0.769249	0.198208
0.82	0.38	0.823403	0.216256
0.8	0.16	0.788899	0.203273
0.84	0.32	0.806386	0.223483
0.85	0.48	0.805465	0.223353
0.86	0.05	0.815075	0.234855
0.79	0.22	0.794294	0.221161
0.83	0.17	0.820881	0.223744
0.75	0.11	0.767007	0.20027
0.84	0.14	0.816346	0.23048
0.79	0.13	0.786737	0.196947
0.81	0.09	0.801842	0.208609
0.81	0.15	0.806597	0.234294
0.82	0.15	0.804054	0.205546
0.83	0.25	0.803403	0.219229
0.8	0.14	0.806026	0.218809
0.81	0.24	0.792623	0.189249
0.82	0.07	0.805405	0.222492
0.85	0.48	0.817988	0.235856
0.81	0.1	0.793694	0.211722
0.77	0.13	0.775666	0.201371
0.86	0.11	0.831121	0.222993
0.84	0.41	0.804625	0.226166
0.87	0.31	0.816116	0.231782
0.82	0.1	0.795405	0.203383
0.8	0.26	0.792392	0.214585
0.82	0.35	0.817227	0.211081
0.8	0.33	0.78007	0.215876
0.83	0.11	0.803834	0.225686
0.85	0.25	0.817628	0.211552
0.8	0.35	0.804545	0.212953
0.84	0.39	0.81045	0.225836
0.78	0.07	0.769169	0.203183
0.81	0.31	0.813423	0.217167
0.81	0.05	0.78971	0.215626
0.81	0.21	0.797477	0.211872
0.89	0.45	0.820581	0.224014
0.82	0.34	0.796707	0.212633
0.81	0.27	0.801802	0.216617
0.83	0.36	0.807037	0.206737
0.86	0.28	0.816356	0.237287
0.84	0.22	0.818899	0.222002
0.83	0.11	0.816547	0.224555
0.85	0.17	0.826907	0.246366
0.82	0.3	0.810851	0.213353
0.78	0.31	0.798128	0.206006
0.86	0.12	0.811051	0.228368
0.79	0.14	0.808809	0.217457
0.83	0.25	0.815145	0.211241
0.78	0.17	0.77981	0.20028
0.83	0.26	0.812773	0.222583
0.81	0.26	0.797317	0.216286
0.79	0.13	0.792432	0.197688
0.77	0.16	0.792933	0.22963
0.8	0.22	0.805696	0.222653
0.8	0.18	0.801441	0.225526
0.85	0.5	0.820741	0.215125
0.84	0.07	0.816116	0.221411
0.81	0.08	0.804785	0.218068
0.86	0.25	0.805936	0.228619
0.82	0.14	0.808178	0.21993
0.81	0.16	0.804795	0.22991
0.82	0.11	0.808438	0.236657
0.82	0.34	0.811862	0.208128
0.81	0.15	0.794935	0.207688
0.83	0.35	0.791982	0.22047
0.74	0.2	0.768318	0.18047
0.79	0.43	0.787718	0.220521
0.82	0.03	0.796126	0.237558
0.78	0.06	0.776697	0.207738
0.83	0.38	0.802703	0.204234
0.83	0.06	0.816086	0.225485
0.8	0.27	0.784535	0.201702
0.8	0.34	0.805215	0.222743
0.82	0.36	0.812883	0.20022
0.83	0.39	0.809449	0.231532
0.83	0.09	0.80037	0.216456
0.83	0.45	0.804114	0.217427
0.81	0.24	0.791091	0.213043
0.8	0.23	0.801311	0.211371
0.8	0.11	0.800501	0.220791
0.84	0.44	0.81037	0.212553
0.85	0.35	0.825586	0.233243
0.84	0.32	0.806066	0.225816
0.84	0.34	0.816727	0.217718
0.81	0.17	0.798639	0.21045
0.82	0.23	0.793644	0.227117
0.82	0.28	0.815485	0.224054
0.81	0.09	0.799389	0.219259
0.86	0.08	0.813994	0.230521
0.85	0.37	0.81006	0.202012
0.83	0.14	0.808749	0.223413
0.81	0.24	0.793353	0.209339
0.8	0.14	0.793724	0.212392
0.84	0.44	0.808048	0.217117
0.84	0.35	0.819319	0.225926
0.76	0.07	0.784204	0.208308
0.84	0.38	0.811642	0.202923
0.84	0.13	0.803443	0.230691
0.85	0.43	0.804084	0.232903
0.82	0.13	0.798258	0.22033
0.8	0.23	0.807157	0.228298
0.81	0.14	0.803894	0.237397
0.85	0.16	0.817688	0.225395
0.84	0.14	0.815526	0.22988
0.84	0.44	0.79013	0.226797
0.84	0.08	0.81957	0.218318
0.71	0.21	0.757357	0.191962
0.83	0.06	0.809009	0.218358
0.81	0.22	0.78025	0.198709
0.84	0.32	0.81014	0.219389
0.86	0.42	0.803744	0.221271
0.85	0.18	0.814675	0.231872
0.85	0.16	0.818378	0.224815
0.81	0.33	0.785636	0.195606
0.82	0.08	0.823534	0.233363
0.79	0.32	0.797107	0.211592
0.78	0.07	0.796747	0.188809
0.8	0.34	0.808198	0.202673
0.83	0.37	0.807688	0.204555
0.83	0.11	0.807518	0.224254
0.86	0.14	0.820551	0.223273
0.86	0.46	0.807718	0.21951
0.83	0.12	0.792162	0.195926
0.81	0.05	0.820571	0.235626
0.8	0.18	0.784815	0.203353
0.85	0.36	0.799469	0.194615
0.84	0.33	0.796917	0.207968
0.8	0.23	0.7902	0.202643
0.83	0.21	0.786487	0.200611
0.82	0.18	0.808188	0.226507
0.82	0.13	0.806066	0.234274
0.81	0.33	0.814184	0.221562
0.8	0.42	0.774635	0.201982
0.8	0.24	0.802953	0.215986
0.8	0.09	0.798128	0.219039
0.8	0.2	0.799059	0.211582
0.82	0.47	0.792763	0.22018
0.85	0.11	0.81046	0.217187
0.82	0.36	0.801141	0.197548
0.79	0.33	0.786777	0.203964
0.88	0.19	0.835526	0.246987
0.84	0.36	0.81013	0.212212
0.85	0.31	0.806697	0.218709
0.88	0.5	0.818769	0.227938
0.82	0.27	0.807598	0.221892
0.82	0.06	0.807167	0.200631
0.84	0.19	0.81014	0.225445
0.81	0.16	0.794945	0.223914
0.8	0.1	0.802663	0.218388
0.79	0.13	0.798449	0.210891
0.83	0.15	0.812062	0.229179
0.85	0.09	0.799369	0.218028
0.8	0.28	0.793223	0.190681
0.86	0.4	0.817247	0.216356
0.82	0.15	0.805656	0.229059
0.86	0.11	0.79986	0.211762
0.82	0.23	0.801902	0.215726
0.76	0.16	0.766106	0.168649
0.84	0.04	0.802853	0.220891
0.84	0.42	0.808759	0.211772
0.8	0.17	0.794685	0.213023
0.82	0.24	0.811301	0.19953
0.85	0.11	0.805896	0.213984
0.81	0.38	0.805445	0.20958
0.83	0.15	0.804434	0.21955
0.83	0.39	0.802913	0.215716
0.84	0.11	0.82992	0.233073
0.8	0.41	0.799109	0.207487
0.79	0.33	0.797177	0.218819
0.83	0.3	0.805105	0.221301
0.88	0.29	0.82049	0.232923
0.78	0.3	0.79032	0.205606
0.77	0.14	0.78974	0.211281
0.84	0.39	0.794795	0.220651
0.84	0.29	0.785055	0.206877
0.86	0.17	0.817728	0.208689
0.88	0.28	0.82996	0.228679
0.87	0.44	0.822192	0.220611
0.77	0.34	0.789269	0.191131
0.79	0.08	0.762793	0.203584
0.78	0.12	0.771942	0.202713
0.85	0.45	0.814044	0.228398
0.83	0.13	0.814254	0.218849
0.81	0.22	0.797107	0.19009
0.84	0.52	0.774194	0.211842
0.79	0.24	0.789039	0.208649
0.84	0.16	0.795045	0.213383
0.83	0.2	0.81956	0.235005
0.79	0.3	0.803433	0.211902
0.83	0.12	0.790971	0.216466
0.84	0.39	0.807818	0.223944
0.8	0.33	0.79033	0.217427
0.82	0.37	0.796156	0.204645
0.88	0.17	0.827658	0.226326
0.83	0.26	0.815726	0.207548
0.8	0.2	0.796526	0.218188
0.83	0.41	0.802753	0.214444
0.82	0.13	0.80039	0.223814
0.8	0.13	0.804925	0.22977
0.82	0.26	0.825786	0.219109
0.79	0.29	0.777137	0.195956
0.78	0.3	0.802953	0.226897
0.81	0.33	0.795095	0.218298
0.8	0.3	0.796637	0.205856
0.79	0.12	0.787047	0.224154
0.84	0.41	0.80951	0.213153
0.82	0.35	0.784595	0.207277
0.75	0.12	0.77979	0.200691
0.85	0.13	0.823604	0.228949
0.83	0.43	0.806667	0.225666
0.81	0.12	0.796136	0.214494
0.85	0.46	0.818929	0.228118
0.86	0.35	0.815796	0.217077
0.8	0.22	0.783023	0.209039
0.82	0.28	0.808549	0.226146
0.84	0.11	0.812232	0.22025
0.86	0.12	0.817928	0.228358
0.83	0.4	0.81008	0.225125
0.86	0.43	0.817037	0.218519
0.8	0.4	0.78957	0.211481
0.82	0.35	0.799009	0.21967
0.79	0.11	0.770821	0.21043
0.82	0.19	0.806767	0.211081
0.78	0.15	0.793584	0.210761
0.79	0.14	0.781822	0.213363
0.82	0.18	0.804134	0.214074
0.82	0.15	0.813804	0.221702
0.81	0.14	0.811251	0.203704
0.82	0.33	0.80989	0.216647
0.83	0.2	0.812122	0.2103
0.84	0.31	0.824965	0.223914
0.82	0.21	0.810831	0.226026
0.76	0.16	0.7895	0.211471
0.86	0.17	0.818689	0.225806
0.8	0.19	0.80955	0.216376
0.85	0.47	0.824765	0.232022
0.83	0.3	0.807818	0.219049
0.8	0.33	0.795155	0.19951
0.79	0.3	0.767027	0.176486
0.84	0.3	0.806587	0.216506
0.8	0.31	0.802312	0.217808
0.81	0.1	0.80972	0.215035
0.8	0.18	0.787898	0.21964
0.8	0.18	0.786617	0.196547
0.82	0.07	0.798318	0.236947
0.77	0.2	0.791311	0.217417
0.82	0.34	0.806537	0.223564
0.81	0.3	0.771472	0.213684
0.85	0.25	0.802012	0.212573
0.84	0.33	0.822012	0.213564
0.83	0.37	0.805556	0.211792
0.78	0.41	0.767297	0.208248
0.81	0.35	0.791001	0.214685
0.79	0.39	0.795736	0.204825
0.86	0.23	0.810981	0.221031
0.83	0.37	0.807808	0.213734
0.87	0.07	0.822192	0.237457
0.83	0.06	0.815636	0.229499
0.81	0.22	0.788619	0.217077
0.79	0.2	0.794074	0.196226
0.84	0.31	0.80974	0.223964
0.81	0.12	0.809179	0.222963
0.8	0.14	0.805055	0.22966
0.83	0.13	0.806406	0.2299
0.83	0.16	0.803393	0.214424
0.79	0.23	0.787317	0.20989
0.82	0.08	0.804845	0.237658
0.79	0.4	0.794985	0.221712
0.85	0.31	0.816537	0.22967
0.78	0.06	0.774374	0.206216
0.86	0.42	0.811051	0.201171
0.82	0.09	0.802342	0.201171
0.8	0.25	0.792292	0.212042
0.86	0.46	0.809279	0.215816
0.83	0.24	0.777568	0.203644
0.79	0.25	0.803513	0.212282
0.8	0.32	0.804955	0.207457
0.83	0.16	0.800981	0.223483
0.81	0.18	0.806086	0.20962
0.81	0.11	0.806947	0.227007
0.87	0.05	0.827708	0.24019
0.85	0.44	0.804465	0.221552
0.79	0.12	0.785546	0.188879
0.84	0.41	0.817938	0.223984
0.81	0.1	0.811011	0.215205
0.8	0.2	0.787968	0.200941
0.83	0.15	0.828729	0.241772
0.8	0.16	0.793193	0.22045
0.84	0.4	0.804264	0.21018
0.84	0.08	0.8198	0.219309
0.75	0.16	0.770621	0.195666
0.84	0.44	0.806857	0.227878
0.84	0.39	0.806777	0.218268
0.79	0.12	0.805355	0.215225
0.8	0.17	0.803574	0.222142
0.82	0.43	0.800621	0.212312
0.86	0.49	0.825956	0.25001
0.8	0.3	0.798749	0.214304
0.81	0.12	0.797938	0.222112
0.84	0.29	0.811612	0.200961
0.79	0.09	0.803073	0.215015
0.87	0.19	0.835746	0.251622
0.83	0.49	0.788879	0.220561
0.84	0.16	0.810881	0.221291
0.81	0.39	0.806046	0.228468
0.82	0.16	0.813333	0.230621
0.81	0.04	0.806516	0.217267
0.82	0.1	0.798839	0.213173
0.8	0.25	0.787307	0.202332
0.83	0.39	0.814544	0.229259
0.84	0.4	0.794134	0.209159
0.88	0.37	0.826446	0.215586
0.84	0.38	0.797628	0.212773
0.85	0.41	0.808348	0.221542
0.85	0.25	0.817728	0.21991
0.82	0.25	0.798248	0.214835
0.84	0.34	0.818889	0.212292
0.8	0.4	0.803393	0.229229
0.83	0.15	0.806096	0.221061
0.87	0.3	0.811852	0.227538
0.81	0.35	0.795496	0.195906
0.83	0.07	0.787798	0.207357
0.8	0.38	0.790911	0.211732
0.83	0.18	0.815305	0.227347
0.83	0.37	0.794795	0.213253
0.77	0.1	0.793063	0.215606
0.78	0.26	0.792232	0.18011
0.82	0.21	0.823383	0.232883
0.81	0.09	0.78962	0.216306
0.8	0.2	0.807287	0.20008
0.84	0.38	0.819339	0.203343
0.85	0.38	0.818679	0.226857
0.83	0.21	0.805205	0.212242
0.85	0.45	0.787467	0.202262
0.77	0.23	0.788398	0.210521
0.79	0.18	0.79967	0.212382
0.86	0.4	0.829449	0.22026
0.83	0.4	0.811552	0.21995
0.88	0.17	0.814685	0.235846
0.84	0.41	0.820981	0.227067
0.82	0.23	0.7801	0.220971
0.84	0.22	0.830821	0.232503
0.81	0.21	0.796326	0.204104
0.83	0.13	0.820761	0.242142
0.81	0.17	0.81018	0.226677
0.86	0.18	0.813053	0.223894
0.83	0.28	0.809199	0.213333
0.83	0.32	0.771472	0.184865
0.79	0.21	0.794254	0.208869
0.79	0.14	0.786376	0.199439
0.79	0.14	0.793423	0.203053
0.77	0.06	0.775475	0.201131
0.81	0.23	0.788519	0.217898
0.84	0.32	0.827998	0.215956
0.83	0.13	0.800721	0.217948
0.8	0.29	0.78956	0.210631
0.81	0.12	0.793103	0.2201
0.84	0.15	0.815235	0.22002
0.85	0.35	0.816396	0.22967
0.77	0.14	0.760581	0.197698
0.85	0.3	0.826436	0.225646
0.81	0.38	0.78996	0.201001
0.84	0.35	0.798418	0.226356
0.84	0.17	0.792482	0.21967
0.83	0.22	0.820631	0.236246
0.83	0.08	0.805415	0.221612
0.81	0.09	0.787157	0.20987
0.82	0.11	0.806607	0.225345
0.8	0.36	0.792142	0.202953
0.78	0.43	0.762152	0.204324
0.77	0.26	0.770621	0.18957
0.82	0.28	0.808629	0.226116
0.79	0.42	0.786206	0.202903
0.8	0.27	0.788559	0.216396
0.88	0.46	0.823443	0.233443
0.83	0.37	0.79992	0.220681
0.81	0.24	0.803283	0.210791
0.81	0.36	0.786527	0.208969
0.8	0.13	0.80037	0.218629
0.82	0.34	0.811842	0.2197
0.79	0.16	0.796997	0.202442
0.85	0.39	0.813453	0.217618
0.81	0.23	0.793754	0.203063
0.81	0.1	0.781411	0.204625
0.8	0.2	0.80951	0.218829
0.84	0.16	0.792452	0.216436
0.84	0.24	0.807688	0.221892
0.84	0.16	0.824294	0.211972
0.85	0.14	0.824274	0.21954
0.85	0.38	0.811311	0.219019
0.8	0.12	0.795716	0.215385
0.82	0.35	0.813834	0.222923
0.84	0.37	0.815265	0.213564
0.84	0.14	0.828519	0.2302
0.78	0.42	0.789119	0.221672
0.81	0.21	0.794965	0.223463
0.83	0.42	0.801512	0.233924
0.81	0.15	0.805716	0.211281
0.82	0.23	0.812543	0.223894
0.84	0.39	0.814575	0.217948
0.82	0.31	0.808609	0.213483
0.8	0.4	0.78992	0.210841
0.78	0.34	0.783624	0.198358
0.82	0.39	0.792913	0.203814
0.8	0.14	0.80046	0.209089
0.82	0.34	0.809069	0.215405
0.82	0.25	0.78981	0.202322
0.78	0.1	0.791091	0.209439
0.81	0.09	0.809329	0.222673
0.84	0.1	0.815956	0.218178
0.83	0.09	0.815716	0.233283
0.83	0.37	0.805956	0.211742
0.84	0.12	0.815285	0.215465
0.84	0.2	0.814134	0.212843
0.82	0.24	0.808599	0.245596
0.81	0.19	0.804715	0.213554
0.82	0.34	0.803784	0.207307
0.81	0.28	0.81004	0.221231
0.8	0.23	0.803253	0.207457
0.82	0.07	0.78985	0.219299
0.84	0.4	0.815235	0.222272
0.81	0.37	0.798098	0.20962
0.87	0.45	0.823814	0.225676
0.82	0.34	0.806707	0.217457
0.81	0.23	0.793934	0.19978
0.78	0.03	0.771501	0.208739
0.77	0.15	0.781061	0.206607
0.83	0.34	0.80026	0.232523
0.84	0.34	0.808198	0.22016
0.76	0.17	0.78021	0.21048
0.82	0.09	0.813353	0.223423
0.82	0.25	0.821902	0.224595
0.79	0.34	0.794615	0.203073
0.81	0.12	0.803073	0.197588
0.83	0.03	0.827948	0.238058
0.82	0.15	0.775065	0.196737
0.81	0.36	0.806016	0.207828
0.83	0.21	0.772382	0.213423
0.82	0.39	0.795916	0.223614
0.84	0.1	0.80995	0.222593
0.82	0.15	0.811672	0.218418
0.83	0.17	0.823864	0.227037
0.8	0.2	0.812272	0.232002
0.77	0.16	0.784274	0.202072
0.78	0.2	0.803734	0.218929
0.83	0.16	0.804394	0.221772
0.84	0.47	0.782282	0.218979
0.82	0.22	0.807347	0.23039
0.86	0.35	0.822062	0.228488
0.82	0.36	0.782893	0.202142
0.83	0.3	0.79988	0.211752
0.8	0.23	0.809069	0.224274
0.8	0.23	0.796927	0.203213
0.76	0.31	0.782503	0.207828
0.86	0.22	0.80951	0.23003
0.79	0.15	0.778689	0.223243
0.79	0.15	0.789459	0.216647
0.8	0.12	0.798579	0.204064
0.87	0.24	0.823714	0.231642
0.82	0.11	0.808228	0.215275
0.82	0.38	0.787107	0.18952
0.82	0.16	0.811031	0.210641
0.81	0.45	0.816526	0.233524
0.82	0.08	0.807457	0.24049
0.82	0.18	0.80955	0.216647
0.86	0.3	0.817558	0.243373
0.78	0.32	0.772953	0.208659
0.79	0.3	0.77955	0.20022
0.8	0.09	0.787067	0.224695
0.78	0.35	0.805225	0.206897
0.84	0.42	0.804114	0.224054
0.81	0.12	0.789019	0.217878
0.82	0.45	0.799459	0.215836
0.82	0.25	0.787107	0.212863
0.82	0.07	0.794074	0.228669
0.87	0.08	0.816507	0.237297
0.82	0.14	0.805636	0.227878
0.82	0.32	0.806917	0.205646
0.83	0.42	0.817858	0.214334
0.81	0.43	0.785516	0.214034
0.81	0.1	0.80976	0.221952
0.85	0.15	0.796657	0.222222
0.88	0.11	0.828448	0.235546
